Job_Id,Position,Company,Job_Description,Opening_Date,Closing_Date,Details,Url,,,,Link
810724,Software Engineer - Java,IronOne Technologies (Pvt) Ltd,Please refer the advertisement ,Mon Feb 08 2021,Mon Feb 22 2021,Full View,"JavaScript:openSizeWindow('../employer/JobAdvertismentServlet?rid=231&ac=DEFZZZ&jc=0000810724&ec=DEFZZZ&pg=applicant/vacancybyfunctionalarea.jsp',1098,631,'quickvacancysearch_1b0JEMl17IUuCYNnhn23CspWa')",../employer/JobAdvertismentServlet?rid=231&ac=DEFZZZ&jc=0000810724&ec=DEFZZZ&pg=applicant/vacancybyfunctionalarea.jsp,/employer/JobAdvertismentServlet?rid=231&ac=DEFZZZ&jc=0000810724&ec=DEFZZZ&pg=applicant/vacancybyfunctionalarea.jsp,,https://topjobs.lk/employer/JobAdvertismentServlet?rid=231&ac=DEFZZZ&jc=0000810724&ec=DEFZZZ&pg=applicant/vacancybyfunctionalarea.jsp
810722,Java - Microservices (1),Maritime Placements (Pvt) Ltd,pls refer the advert  ,Mon Feb 08 2021,Sun Feb 28 2021,Full View,"JavaScript:openSizeWindow('../employer/JobAdvertismentServlet?rid=232&ac=0000000023&jc=0000810722&ec=0000000023&pg=applicant/vacancybyfunctionalarea.jsp',1098,631,'quickvacancysearch_1b0JEMl17IUuCYNnhn23CspWa')",../employer/JobAdvertismentServlet?rid=232&ac=0000000023&jc=0000810722&ec=0000000023&pg=applicant/vacancybyfunctionalarea.jsp,/employer/JobAdvertismentServlet?rid=232&ac=0000000023&jc=0000810722&ec=0000000023&pg=applicant/vacancybyfunctionalarea.jsp,,https://topjobs.lk/employer/JobAdvertismentServlet?rid=232&ac=0000000023&jc=0000810722&ec=0000000023&pg=applicant/vacancybyfunctionalarea.jsp
810721,"SSE - PHP & Angular, Symfony, (1)",Maritime Placements (Pvt) Ltd,"PHP & Angular, Symfony ",Mon Feb 08 2021,Sun Feb 28 2021,Full View,"JavaScript:openSizeWindow('../employer/JobAdvertismentServlet?rid=233&ac=0000000023&jc=0000810721&ec=0000000023&pg=applicant/vacancybyfunctionalarea.jsp',1098,631,'quickvacancysearch_1b0JEMl17IUuCYNnhn23CspWa')",../employer/JobAdvertismentServlet?rid=233&ac=0000000023&jc=0000810721&ec=0000000023&pg=applicant/vacancybyfunctionalarea.jsp,/employer/JobAdvertismentServlet?rid=233&ac=0000000023&jc=0000810721&ec=0000000023&pg=applicant/vacancybyfunctionalarea.jsp,,https://topjobs.lk/employer/JobAdvertismentServlet?rid=233&ac=0000000023&jc=0000810721&ec=0000000023&pg=applicant/vacancybyfunctionalarea.jsp
810720,FrontEnd Developer (1),Maritime Placements (Pvt) Ltd,pls refer the advert .... ,Mon Feb 08 2021,Sun Feb 28 2021,Full View,"JavaScript:openSizeWindow('../employer/JobAdvertismentServlet?rid=234&ac=0000000023&jc=0000810720&ec=0000000023&pg=applicant/vacancybyfunctionalarea.jsp',1098,631,'quickvacancysearch_1b0JEMl17IUuCYNnhn23CspWa')",../employer/JobAdvertismentServlet?rid=234&ac=0000000023&jc=0000810720&ec=0000000023&pg=applicant/vacancybyfunctionalarea.jsp,/employer/JobAdvertismentServlet?rid=234&ac=0000000023&jc=0000810720&ec=0000000023&pg=applicant/vacancybyfunctionalarea.jsp,,https://topjobs.lk/employer/JobAdvertismentServlet?rid=234&ac=0000000023&jc=0000810720&ec=0000000023&pg=applicant/vacancybyfunctionalarea.jsp
810719,Fullstack developer (1),Maritime Placements (Pvt) Ltd,pls refer the advert  ,Mon Feb 08 2021,Sun Feb 28 2021,Full View,"JavaScript:openSizeWindow('../employer/JobAdvertismentServlet?rid=235&ac=0000000023&jc=0000810719&ec=0000000023&pg=applicant/vacancybyfunctionalarea.jsp',1098,631,'quickvacancysearch_1b0JEMl17IUuCYNnhn23CspWa')",../employer/JobAdvertismentServlet?rid=235&ac=0000000023&jc=0000810719&ec=0000000023&pg=applicant/vacancybyfunctionalarea.jsp,/employer/JobAdvertismentServlet?rid=235&ac=0000000023&jc=0000810719&ec=0000000023&pg=applicant/vacancybyfunctionalarea.jsp,,https://topjobs.lk/employer/JobAdvertismentServlet?rid=235&ac=0000000023&jc=0000810719&ec=0000000023&pg=applicant/vacancybyfunctionalarea.jsp
810718,Engineer - Application Services,London Stock Exchange Group Sri Lanka,Please refer the Advertisement  ,Mon Feb 08 2021,Mon Feb 22 2021,Full View,"JavaScript:openSizeWindow('../employer/JobAdvertismentServlet?rid=236&ac=0000000457&jc=0000810718&ec=0000000607&pg=applicant/vacancybyfunctionalarea.jsp',1098,631,'quickvacancysearch_1b0JEMl17IUuCYNnhn23CspWa')",../employer/JobAdvertismentServlet?rid=236&ac=0000000457&jc=0000810718&ec=0000000607&pg=applicant/vacancybyfunctionalarea.jsp,/employer/JobAdvertismentServlet?rid=236&ac=0000000457&jc=0000810718&ec=0000000607&pg=applicant/vacancybyfunctionalarea.jsp,,https://topjobs.lk/employer/JobAdvertismentServlet?rid=236&ac=0000000457&jc=0000810718&ec=0000000607&pg=applicant/vacancybyfunctionalarea.jsp
810717,QA Engineer - Architect (1),Maritime Placements (Pvt) Ltd,Please refer the job advert.. ,Mon Feb 08 2021,Sun Feb 28 2021,Full View,"JavaScript:openSizeWindow('../employer/JobAdvertismentServlet?rid=237&ac=0000000023&jc=0000810717&ec=0000000023&pg=applicant/vacancybyfunctionalarea.jsp',1098,631,'quickvacancysearch_1b0JEMl17IUuCYNnhn23CspWa')",../employer/JobAdvertismentServlet?rid=237&ac=0000000023&jc=0000810717&ec=0000000023&pg=applicant/vacancybyfunctionalarea.jsp,/employer/JobAdvertismentServlet?rid=237&ac=0000000023&jc=0000810717&ec=0000000023&pg=applicant/vacancybyfunctionalarea.jsp,,https://topjobs.lk/employer/JobAdvertismentServlet?rid=237&ac=0000000023&jc=0000810717&ec=0000000023&pg=applicant/vacancybyfunctionalarea.jsp
810716,Product Manager - Animal Food Business (1),Maritime Placements (Pvt) Ltd,Product Manager - Animal Food Business  ,Mon Feb 08 2021,Fri Feb 19 2021,Full View,"JavaScript:openSizeWindow('../employer/JobAdvertismentServlet?rid=238&ac=0000000023&jc=0000810716&ec=0000000023&pg=applicant/vacancybyfunctionalarea.jsp',1098,631,'quickvacancysearch_1b0JEMl17IUuCYNnhn23CspWa')",../employer/JobAdvertismentServlet?rid=238&ac=0000000023&jc=0000810716&ec=0000000023&pg=applicant/vacancybyfunctionalarea.jsp,/employer/JobAdvertismentServlet?rid=238&ac=0000000023&jc=0000810716&ec=0000000023&pg=applicant/vacancybyfunctionalarea.jsp,,https://topjobs.lk/employer/JobAdvertismentServlet?rid=238&ac=0000000023&jc=0000810716&ec=0000000023&pg=applicant/vacancybyfunctionalarea.jsp
810715,Associate Engineer - Application Services,London Stock Exchange Group Sri Lanka,Please refer the Advertisement  ,Mon Feb 08 2021,Mon Feb 22 2021,Full View,"JavaScript:openSizeWindow('../employer/JobAdvertismentServlet?rid=239&ac=0000000457&jc=0000810715&ec=0000000607&pg=applicant/vacancybyfunctionalarea.jsp',1098,631,'quickvacancysearch_1b0JEMl17IUuCYNnhn23CspWa')",../employer/JobAdvertismentServlet?rid=239&ac=0000000457&jc=0000810715&ec=0000000607&pg=applicant/vacancybyfunctionalarea.jsp,/employer/JobAdvertismentServlet?rid=239&ac=0000000457&jc=0000810715&ec=0000000607&pg=applicant/vacancybyfunctionalarea.jsp,,https://topjobs.lk/employer/JobAdvertismentServlet?rid=239&ac=0000000457&jc=0000810715&ec=0000000607&pg=applicant/vacancybyfunctionalarea.jsp
810714,Agriculture Extension Officer,STAY Naturals Private Limited,Please refer the advertisement ,Mon Feb 08 2021,Mon Feb 22 2021,Full View,"JavaScript:openSizeWindow('../employer/JobAdvertismentServlet?rid=240&ac=DEFZZZ&jc=0000810714&ec=DEFZZZ&pg=applicant/vacancybyfunctionalarea.jsp',1098,631,'quickvacancysearch_1b0JEMl17IUuCYNnhn23CspWa')",../employer/JobAdvertismentServlet?rid=240&ac=DEFZZZ&jc=0000810714&ec=DEFZZZ&pg=applicant/vacancybyfunctionalarea.jsp,/employer/JobAdvertismentServlet?rid=240&ac=DEFZZZ&jc=0000810714&ec=DEFZZZ&pg=applicant/vacancybyfunctionalarea.jsp,,https://topjobs.lk/employer/JobAdvertismentServlet?rid=240&ac=DEFZZZ&jc=0000810714&ec=DEFZZZ&pg=applicant/vacancybyfunctionalarea.jsp
810713,Junior Graphic Designer (Male),Grand Capital Holdings,Please refer the advertisement ,Mon Feb 08 2021,Mon Feb 22 2021,Full View,"JavaScript:openSizeWindow('../employer/JobAdvertismentServlet?rid=241&ac=DEFZZZ&jc=0000810713&ec=DEFZZZ&pg=applicant/vacancybyfunctionalarea.jsp',1098,631,'quickvacancysearch_1b0JEMl17IUuCYNnhn23CspWa')",../employer/JobAdvertismentServlet?rid=241&ac=DEFZZZ&jc=0000810713&ec=DEFZZZ&pg=applicant/vacancybyfunctionalarea.jsp,/employer/JobAdvertismentServlet?rid=241&ac=DEFZZZ&jc=0000810713&ec=DEFZZZ&pg=applicant/vacancybyfunctionalarea.jsp,,https://topjobs.lk/employer/JobAdvertismentServlet?rid=241&ac=DEFZZZ&jc=0000810713&ec=DEFZZZ&pg=applicant/vacancybyfunctionalarea.jsp
810712,Lead Engineer - Application Services,London Stock Exchange Group Sri Lanka,Please refer the Advertisement  ,Mon Feb 08 2021,Mon Feb 22 2021,Full View,"JavaScript:openSizeWindow('../employer/JobAdvertismentServlet?rid=242&ac=0000000457&jc=0000810712&ec=0000000607&pg=applicant/vacancybyfunctionalarea.jsp',1098,631,'quickvacancysearch_1b0JEMl17IUuCYNnhn23CspWa')",../employer/JobAdvertismentServlet?rid=242&ac=0000000457&jc=0000810712&ec=0000000607&pg=applicant/vacancybyfunctionalarea.jsp,/employer/JobAdvertismentServlet?rid=242&ac=0000000457&jc=0000810712&ec=0000000607&pg=applicant/vacancybyfunctionalarea.jsp,,https://topjobs.lk/employer/JobAdvertismentServlet?rid=242&ac=0000000457&jc=0000810712&ec=0000000607&pg=applicant/vacancybyfunctionalarea.jsp
810711,Import / Export Executive,STAY Naturals Private Limited,Please refer the advertisement ,Mon Feb 08 2021,Mon Feb 22 2021,Full View,"JavaScript:openSizeWindow('../employer/JobAdvertismentServlet?rid=243&ac=DEFZZZ&jc=0000810711&ec=DEFZZZ&pg=applicant/vacancybyfunctionalarea.jsp',1098,631,'quickvacancysearch_1b0JEMl17IUuCYNnhn23CspWa')",../employer/JobAdvertismentServlet?rid=243&ac=DEFZZZ&jc=0000810711&ec=DEFZZZ&pg=applicant/vacancybyfunctionalarea.jsp,/employer/JobAdvertismentServlet?rid=243&ac=DEFZZZ&jc=0000810711&ec=DEFZZZ&pg=applicant/vacancybyfunctionalarea.jsp,,https://topjobs.lk/employer/JobAdvertismentServlet?rid=243&ac=DEFZZZ&jc=0000810711&ec=DEFZZZ&pg=applicant/vacancybyfunctionalarea.jsp
810710,Relationship Executive (Female),Grand Capital Holdings,Please refer the advertisement ,Mon Feb 08 2021,Mon Feb 22 2021,Full View,"JavaScript:openSizeWindow('../employer/JobAdvertismentServlet?rid=244&ac=DEFZZZ&jc=0000810710&ec=DEFZZZ&pg=applicant/vacancybyfunctionalarea.jsp',1098,631,'quickvacancysearch_1b0JEMl17IUuCYNnhn23CspWa')",../employer/JobAdvertismentServlet?rid=244&ac=DEFZZZ&jc=0000810710&ec=DEFZZZ&pg=applicant/vacancybyfunctionalarea.jsp,/employer/JobAdvertismentServlet?rid=244&ac=DEFZZZ&jc=0000810710&ec=DEFZZZ&pg=applicant/vacancybyfunctionalarea.jsp,,https://topjobs.lk/employer/JobAdvertismentServlet?rid=244&ac=DEFZZZ&jc=0000810710&ec=DEFZZZ&pg=applicant/vacancybyfunctionalarea.jsp
810709,Sales Executive,Light & Shade,Please refer the advertisement ,Mon Feb 08 2021,Mon Feb 22 2021,Full View,"JavaScript:openSizeWindow('../employer/JobAdvertismentServlet?rid=245&ac=DEFZZZ&jc=0000810709&ec=DEFZZZ&pg=applicant/vacancybyfunctionalarea.jsp',1098,631,'quickvacancysearch_1b0JEMl17IUuCYNnhn23CspWa')",../employer/JobAdvertismentServlet?rid=245&ac=DEFZZZ&jc=0000810709&ec=DEFZZZ&pg=applicant/vacancybyfunctionalarea.jsp,/employer/JobAdvertismentServlet?rid=245&ac=DEFZZZ&jc=0000810709&ec=DEFZZZ&pg=applicant/vacancybyfunctionalarea.jsp,,https://topjobs.lk/employer/JobAdvertismentServlet?rid=245&ac=DEFZZZ&jc=0000810709&ec=DEFZZZ&pg=applicant/vacancybyfunctionalarea.jsp
810708,Junior Accounts Executive - Collections & Bank Reconciliation / Accounts Executive - Payments / Accounts Executive - Fixed Deposit Operations,Ideal Finance Limited,posses AAT / ICASL Business Level or equivalents qualifications and preferably have 01 and 02 years work experience in the non baking finance sector  ,Mon Feb 08 2021,Mon Feb 22 2021,Full View,"JavaScript:openSizeWindow('../employer/JobAdvertismentServlet?rid=246&ac=DEFZZZ&jc=0000810708&ec=DEFZZZ&pg=applicant/vacancybyfunctionalarea.jsp',1098,631,'quickvacancysearch_1b0JEMl17IUuCYNnhn23CspWa')",../employer/JobAdvertismentServlet?rid=246&ac=DEFZZZ&jc=0000810708&ec=DEFZZZ&pg=applicant/vacancybyfunctionalarea.jsp,/employer/JobAdvertismentServlet?rid=246&ac=DEFZZZ&jc=0000810708&ec=DEFZZZ&pg=applicant/vacancybyfunctionalarea.jsp,,https://topjobs.lk/employer/JobAdvertismentServlet?rid=246&ac=DEFZZZ&jc=0000810708&ec=DEFZZZ&pg=applicant/vacancybyfunctionalarea.jsp
810706,Customer Service Executive,Citypak,Please refer the advertisement ,Mon Feb 08 2021,Mon Feb 22 2021,Full View,"JavaScript:openSizeWindow('../employer/JobAdvertismentServlet?rid=247&ac=DEFZZZ&jc=0000810706&ec=DEFZZZ&pg=applicant/vacancybyfunctionalarea.jsp',1098,631,'quickvacancysearch_1b0JEMl17IUuCYNnhn23CspWa')",../employer/JobAdvertismentServlet?rid=247&ac=DEFZZZ&jc=0000810706&ec=DEFZZZ&pg=applicant/vacancybyfunctionalarea.jsp,/employer/JobAdvertismentServlet?rid=247&ac=DEFZZZ&jc=0000810706&ec=DEFZZZ&pg=applicant/vacancybyfunctionalarea.jsp,,https://topjobs.lk/employer/JobAdvertismentServlet?rid=247&ac=DEFZZZ&jc=0000810706&ec=DEFZZZ&pg=applicant/vacancybyfunctionalarea.jsp
810705,ACCOUNTS ASSISTANT (1),CCL Executive Search (Pvt) Ltd,"We are looking for a young, dynamic individual to join with a leading Engineering Company in Colombo as an Accounts Assistant for immediate employment. .... ",Mon Feb 08 2021,Mon Feb 22 2021,Full View,"JavaScript:openSizeWindow('../employer/JobAdvertismentServlet?rid=248&ac=0000000346&jc=0000810705&ec=0000000461&pg=applicant/vacancybyfunctionalarea.jsp',1098,631,'quickvacancysearch_1b0JEMl17IUuCYNnhn23CspWa')",../employer/JobAdvertismentServlet?rid=248&ac=0000000346&jc=0000810705&ec=0000000461&pg=applicant/vacancybyfunctionalarea.jsp,/employer/JobAdvertismentServlet?rid=248&ac=0000000346&jc=0000810705&ec=0000000461&pg=applicant/vacancybyfunctionalarea.jsp,,https://topjobs.lk/employer/JobAdvertismentServlet?rid=248&ac=0000000346&jc=0000810705&ec=0000000461&pg=applicant/vacancybyfunctionalarea.jsp
810704,Principal,Company Name Withheld,Please refer the advertisement ,Mon Feb 08 2021,Mon Feb 22 2021,Full View,"JavaScript:openSizeWindow('../employer/JobAdvertismentServlet?rid=249&ac=DEFZZZ&jc=0000810704&ec=DEFZZZ&pg=applicant/vacancybyfunctionalarea.jsp',1098,631,'quickvacancysearch_1b0JEMl17IUuCYNnhn23CspWa')",../employer/JobAdvertismentServlet?rid=249&ac=DEFZZZ&jc=0000810704&ec=DEFZZZ&pg=applicant/vacancybyfunctionalarea.jsp,/employer/JobAdvertismentServlet?rid=249&ac=DEFZZZ&jc=0000810704&ec=DEFZZZ&pg=applicant/vacancybyfunctionalarea.jsp,,https://topjobs.lk/employer/JobAdvertismentServlet?rid=249&ac=DEFZZZ&jc=0000810704&ec=DEFZZZ&pg=applicant/vacancybyfunctionalarea.jsp
810703,Front Office Staff (Female Only),Company Name Withheld,Please refer the advertisement ,Mon Feb 08 2021,Mon Feb 22 2021,Full View,"JavaScript:openSizeWindow('../employer/JobAdvertismentServlet?rid=250&ac=DEFZZZ&jc=0000810703&ec=DEFZZZ&pg=applicant/vacancybyfunctionalarea.jsp',1098,631,'quickvacancysearch_1b0JEMl17IUuCYNnhn23CspWa')",../employer/JobAdvertismentServlet?rid=250&ac=DEFZZZ&jc=0000810703&ec=DEFZZZ&pg=applicant/vacancybyfunctionalarea.jsp,/employer/JobAdvertismentServlet?rid=250&ac=DEFZZZ&jc=0000810703&ec=DEFZZZ&pg=applicant/vacancybyfunctionalarea.jsp,,https://topjobs.lk/employer/JobAdvertismentServlet?rid=250&ac=DEFZZZ&jc=0000810703&ec=DEFZZZ&pg=applicant/vacancybyfunctionalarea.jsp
810702,Sales Executive,Q8 Enterprises (Pvt) Ltd,Please refer the advertisement ,Mon Feb 08 2021,Mon Feb 22 2021,Full View,"JavaScript:openSizeWindow('../employer/JobAdvertismentServlet?rid=251&ac=DEFZZZ&jc=0000810702&ec=DEFZZZ&pg=applicant/vacancybyfunctionalarea.jsp',1098,631,'quickvacancysearch_1b0JEMl17IUuCYNnhn23CspWa')",../employer/JobAdvertismentServlet?rid=251&ac=DEFZZZ&jc=0000810702&ec=DEFZZZ&pg=applicant/vacancybyfunctionalarea.jsp,/employer/JobAdvertismentServlet?rid=251&ac=DEFZZZ&jc=0000810702&ec=DEFZZZ&pg=applicant/vacancybyfunctionalarea.jsp,,https://topjobs.lk/employer/JobAdvertismentServlet?rid=251&ac=DEFZZZ&jc=0000810702&ec=DEFZZZ&pg=applicant/vacancybyfunctionalarea.jsp
810701,Head of Business,CurisOne (Pvt) Ltd,Please refer the advertisement ,Mon Feb 08 2021,Mon Feb 22 2021,Full View,"JavaScript:openSizeWindow('../employer/JobAdvertismentServlet?rid=252&ac=DEFZZZ&jc=0000810701&ec=DEFZZZ&pg=applicant/vacancybyfunctionalarea.jsp',1098,631,'quickvacancysearch_1b0JEMl17IUuCYNnhn23CspWa')",../employer/JobAdvertismentServlet?rid=252&ac=DEFZZZ&jc=0000810701&ec=DEFZZZ&pg=applicant/vacancybyfunctionalarea.jsp,/employer/JobAdvertismentServlet?rid=252&ac=DEFZZZ&jc=0000810701&ec=DEFZZZ&pg=applicant/vacancybyfunctionalarea.jsp,,https://topjobs.lk/employer/JobAdvertismentServlet?rid=252&ac=DEFZZZ&jc=0000810701&ec=DEFZZZ&pg=applicant/vacancybyfunctionalarea.jsp
810699,HR Manager,Zincat Technology,Please refer the advertisement ,Mon Feb 08 2021,Mon Feb 22 2021,Full View,"JavaScript:openSizeWindow('../employer/JobAdvertismentServlet?rid=253&ac=DEFZZZ&jc=0000810699&ec=DEFZZZ&pg=applicant/vacancybyfunctionalarea.jsp',1098,631,'quickvacancysearch_1b0JEMl17IUuCYNnhn23CspWa')",../employer/JobAdvertismentServlet?rid=253&ac=DEFZZZ&jc=0000810699&ec=DEFZZZ&pg=applicant/vacancybyfunctionalarea.jsp,/employer/JobAdvertismentServlet?rid=253&ac=DEFZZZ&jc=0000810699&ec=DEFZZZ&pg=applicant/vacancybyfunctionalarea.jsp,,https://topjobs.lk/employer/JobAdvertismentServlet?rid=253&ac=DEFZZZ&jc=0000810699&ec=DEFZZZ&pg=applicant/vacancybyfunctionalarea.jsp
810697,IT Assistant,Kelani Cables PLC,Please refer the advertisement ,Mon Feb 08 2021,Mon Feb 22 2021,Full View,"JavaScript:openSizeWindow('../employer/JobAdvertismentServlet?rid=254&ac=DEFZZZ&jc=0000810697&ec=DEFZZZ&pg=applicant/vacancybyfunctionalarea.jsp',1098,631,'quickvacancysearch_1b0JEMl17IUuCYNnhn23CspWa')",../employer/JobAdvertismentServlet?rid=254&ac=DEFZZZ&jc=0000810697&ec=DEFZZZ&pg=applicant/vacancybyfunctionalarea.jsp,/employer/JobAdvertismentServlet?rid=254&ac=DEFZZZ&jc=0000810697&ec=DEFZZZ&pg=applicant/vacancybyfunctionalarea.jsp,,https://topjobs.lk/employer/JobAdvertismentServlet?rid=254&ac=DEFZZZ&jc=0000810697&ec=DEFZZZ&pg=applicant/vacancybyfunctionalarea.jsp
810696,Assistant Accountant,Company Name Withheld,2 years industry experience  ,Mon Feb 08 2021,Mon Feb 22 2021,Full View,"JavaScript:openSizeWindow('../employer/JobAdvertismentServlet?rid=255&ac=DEFZZZ&jc=0000810696&ec=DEFZZZ&pg=applicant/vacancybyfunctionalarea.jsp',1098,631,'quickvacancysearch_1b0JEMl17IUuCYNnhn23CspWa')",../employer/JobAdvertismentServlet?rid=255&ac=DEFZZZ&jc=0000810696&ec=DEFZZZ&pg=applicant/vacancybyfunctionalarea.jsp,/employer/JobAdvertismentServlet?rid=255&ac=DEFZZZ&jc=0000810696&ec=DEFZZZ&pg=applicant/vacancybyfunctionalarea.jsp,,https://topjobs.lk/employer/JobAdvertismentServlet?rid=255&ac=DEFZZZ&jc=0000810696&ec=DEFZZZ&pg=applicant/vacancybyfunctionalarea.jsp
810694,iOS Associate / Software Engineer,Elegant Media (Pvt) Ltd,A Bachelors Degree in Computer Science/IT or equivalent qualification. Minimum 2+ years of experience in developing mobile applications for iOS.Familiar in .... ,Mon Feb 08 2021,Mon Feb 22 2021,Full View,"JavaScript:openSizeWindow('../employer/JobAdvertismentServlet?rid=256&ac=DEFZZZ&jc=0000810694&ec=DEFZZZ&pg=applicant/vacancybyfunctionalarea.jsp',1098,631,'quickvacancysearch_1b0JEMl17IUuCYNnhn23CspWa')",../employer/JobAdvertismentServlet?rid=256&ac=DEFZZZ&jc=0000810694&ec=DEFZZZ&pg=applicant/vacancybyfunctionalarea.jsp,/employer/JobAdvertismentServlet?rid=256&ac=DEFZZZ&jc=0000810694&ec=DEFZZZ&pg=applicant/vacancybyfunctionalarea.jsp,,https://topjobs.lk/employer/JobAdvertismentServlet?rid=256&ac=DEFZZZ&jc=0000810694&ec=DEFZZZ&pg=applicant/vacancybyfunctionalarea.jsp
810693,Sales Representative - Galle,Rohto Mentholatum Lanka (Pvt) Ltd,Please refer the advertisement ,Mon Feb 08 2021,Mon Feb 22 2021,Full View,"JavaScript:openSizeWindow('../employer/JobAdvertismentServlet?rid=257&ac=DEFZZZ&jc=0000810693&ec=DEFZZZ&pg=applicant/vacancybyfunctionalarea.jsp',1098,631,'quickvacancysearch_1b0JEMl17IUuCYNnhn23CspWa')",../employer/JobAdvertismentServlet?rid=257&ac=DEFZZZ&jc=0000810693&ec=DEFZZZ&pg=applicant/vacancybyfunctionalarea.jsp,/employer/JobAdvertismentServlet?rid=257&ac=DEFZZZ&jc=0000810693&ec=DEFZZZ&pg=applicant/vacancybyfunctionalarea.jsp,,https://topjobs.lk/employer/JobAdvertismentServlet?rid=257&ac=DEFZZZ&jc=0000810693&ec=DEFZZZ&pg=applicant/vacancybyfunctionalarea.jsp
810691,Senior Advisors,Deloitte,Please refer the advertisement ,Mon Feb 08 2021,Mon Feb 22 2021,Full View,"JavaScript:openSizeWindow('../employer/JobAdvertismentServlet?rid=258&ac=DEFZZZ&jc=0000810691&ec=DEFZZZ&pg=applicant/vacancybyfunctionalarea.jsp',1098,631,'quickvacancysearch_1b0JEMl17IUuCYNnhn23CspWa')",../employer/JobAdvertismentServlet?rid=258&ac=DEFZZZ&jc=0000810691&ec=DEFZZZ&pg=applicant/vacancybyfunctionalarea.jsp,/employer/JobAdvertismentServlet?rid=258&ac=DEFZZZ&jc=0000810691&ec=DEFZZZ&pg=applicant/vacancybyfunctionalarea.jsp,,https://topjobs.lk/employer/JobAdvertismentServlet?rid=258&ac=DEFZZZ&jc=0000810691&ec=DEFZZZ&pg=applicant/vacancybyfunctionalarea.jsp
810689,Junior Lawyer - Intellectual Property Rights,Qualitea Ceylon (Pvt) Ltd,Please refer the advertisement ,Mon Feb 08 2021,Mon Feb 22 2021,Full View,"JavaScript:openSizeWindow('../employer/JobAdvertismentServlet?rid=259&ac=DEFZZZ&jc=0000810689&ec=DEFZZZ&pg=applicant/vacancybyfunctionalarea.jsp',1098,631,'quickvacancysearch_1b0JEMl17IUuCYNnhn23CspWa')",../employer/JobAdvertismentServlet?rid=259&ac=DEFZZZ&jc=0000810689&ec=DEFZZZ&pg=applicant/vacancybyfunctionalarea.jsp,/employer/JobAdvertismentServlet?rid=259&ac=DEFZZZ&jc=0000810689&ec=DEFZZZ&pg=applicant/vacancybyfunctionalarea.jsp,,https://topjobs.lk/employer/JobAdvertismentServlet?rid=259&ac=DEFZZZ&jc=0000810689&ec=DEFZZZ&pg=applicant/vacancybyfunctionalarea.jsp
